review,classification,prediction,match,classifier_decision,probabilities,source
"Too bad it's not socially acceptable to lick your plates clean, otherwise I would've given back one spotless serving dish to the waitress.",positive,positive,True,positive,"[0.14074546098709106, 0.05278686061501503, 0.8064677119255066]",dynasent_r1
"I paid (well my fiancé paid) $100 for a wash, cut, and style.",neutral,neutral,True,neutral,"[0.0003362557908985764, 0.9892297387123108, 0.010434024035930634]",dynasent_r1
A bravura exercise in emptiness .,negative,negative,True,positive,"[0.0033316882327198982, 0.2294904738664627, 0.7671778202056885]",sst_local
"Yes, this is where I am starting.",neutral,neutral,True,neutral,"[0.000222282120375894, 0.9704381227493286, 0.02933957800269127]",dynasent_r1
There is no shade and you're sweating from.,negative,negative,True,negative,"[0.9950319528579712, 0.0032102183904498816, 0.00175774737726897]",dynasent_r1
"If you are looking for a date night where you just relax, I wouldn't necessarily say this is your place.",positive,negative,False,negative,"[0.9984933137893677, 0.0007761858287267387, 0.0007304934551939368]",dynasent_r1
I spent a long time trying to decide what kind of flooring to purchase to replace our old carpet.,neutral,neutral,True,neutral,"[0.00044337462168186903, 0.9870654344558716, 0.01249115914106369]",dynasent_r1
Lucky for them there is not another sushi place in the area or they would be out of business.,negative,positive,False,positive,"[0.06246554106473923, 0.02677355706691742, 0.9107609391212463]",dynasent_r1
"I come here once in a while to discuss business or study, and it's generally pleasant.",positive,positive,True,positive,"[4.593146877596155e-05, 0.0003218691854272038, 0.9996322393417358]",dynasent_r1
"Vegas is one of those places that if you wanted to have a $5.99 Steak and Eggs Breakfast, you totally can do that.",positive,positive,True,positive,"[0.006243010051548481, 0.13391080498695374, 0.8598462343215942]",dynasent_r1
"By the end of No Such Thing the audience , like Beatrice , has a watchful affection for the monster .",positive,positive,True,positive,"[0.002851753495633602, 0.21358387172222137, 0.7835643291473389]",sst_local
Notorious C.H.O. has oodles of vulgar highlights .,negative,neutral,False,neutral,"[0.1841449737548828, 0.5396147966384888, 0.2762402594089508]",sst_local
CRACKHEADS!,negative,negative,True,negative,"[0.977379322052002, 0.012225068174302578, 0.0103955939412117]",dynasent_r1
"Unfortunately , they 're sandwiched in between the most impossibly dry account of Kahlo 's life imaginable .",negative,negative,True,negative,"[0.9909941554069519, 0.00778023898601532, 0.0012256964109838009]",sst_local
"Anytime we had concerns or questions, we always got a call back within 24 hrs. That was too long to wait.",negative,negative,True,negative,"[0.9841307997703552, 0.0027130087837576866, 0.013156277127563953]",dynasent_r2
Only one negative comment: the pita is chewy sometimes.,negative,negative,True,negative,"[0.9982267022132874, 0.000636196811683476, 0.0011371005093678832]",dynasent_r1
An amazing and incendiary movie that dives straight into the rough waters of contradiction .,positive,positive,True,positive,"[0.00020931917242705822, 0.017414169386029243, 0.9823765754699707]",sst_local
Long busy lineups.,negative,negative,True,negative,"[0.990672767162323, 0.007575654424726963, 0.0017515587387606502]",dynasent_r1
"All in all , there 's only one thing to root for : expulsion for everyone .",negative,negative,True,negative,"[0.9617378115653992, 0.023932138457894325, 0.014330062083899975]",sst_local
"Purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that U.S. foreign policy has played in the rise of Castro .",neutral,positive,False,positive,"[0.01578701101243496, 0.41707903146743774, 0.5671339631080627]",sst_local
Thomas in the front (maybe bellman and taxi?),neutral,neutral,True,neutral,"[0.0020121277775615454, 0.9923388957977295, 0.005648958962410688]",dynasent_r1
"Shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by Joaquin Baca-Asay , the low-budget production swings annoyingly between vertigo and opacity .",negative,negative,True,negative,"[0.8240886926651001, 0.1647854894399643, 0.011125849559903145]",sst_local
So she did.,neutral,neutral,True,neutral,"[0.002176497597247362, 0.9770129919052124, 0.020810488611459732]",dynasent_r1
"The bill for all of this food, soda and hot tea was less than $20 so I gave Russell a generous tip since I think he gave us about double the food we were actually charged for.",positive,positive,True,positive,"[0.0011305285152047873, 0.0002547309850342572, 0.9986146688461304]",dynasent_r1
mist sprayed on.,neutral,neutral,True,neutral,"[0.0014932891353964806, 0.9866101145744324, 0.011896585114300251]",dynasent_r1
"We had put the do not disturb light on our room, but at around 1pm, they had called to see if we needed anything : bottled water, extra towels?",negative,positive,False,positive,"[0.0065389168448746204, 0.3875029683113098, 0.605958104133606]",dynasent_r1
We made reservations at 5 and didn't get out until 7:30!,neutral,negative,False,negative,"[0.7296695709228516, 0.21455392241477966, 0.05577649548649788]",dynasent_r1
I felt the need to provide the property with some good feedback since this place was given one star which is not true.,positive,positive,True,positive,"[0.00023931130999699235, 0.00017805556126404554, 0.9995827078819275]",dynasent_r1
"One positive note is that the actual therapist did seem very sweet, smiled a lot/offered water.",positive,positive,True,positive,"[6.418202974600717e-05, 6.70505833113566e-05, 0.9998687505722046]",dynasent_r1
"I kept in contact, and it is now Monday.",neutral,neutral,True,neutral,"[0.001071188715286553, 0.9662108421325684, 0.032717976719141006]",dynasent_r1
"We grabbed cocktails at the bar, which they were excellent ""pours"", we then waited a little longer.",positive,positive,True,positive,"[0.061834342777729034, 0.026277996599674225, 0.9118877053260803]",dynasent_r1
Cheap drinks.,positive,positive,True,positive,"[0.004011448007076979, 0.020368291065096855, 0.9756203293800354]",dynasent_r1
"Hungry in Saturday night, saw this new place on Yelp so I decided to drive out and try it out.",neutral,neutral,True,neutral,"[0.00020494734053499997, 0.9611994624137878, 0.03859557583928108]",dynasent_r1
I decided to try BounceU because i had friends that enjoy their open play.,positive,neutral,False,neutral,"[0.0003850097709801048, 0.6489591598510742, 0.35065582394599915]",dynasent_r1
"We will not do business here again, because online customers are more important than repeat customers that actually desire to do an in-person purchase...",negative,negative,True,negative,"[0.998083233833313, 0.0006192255532369018, 0.0012975855497643352]",dynasent_r1
I printed the ad and drove across phoenix to test drive and purchase the car from this dealer.,neutral,neutral,True,neutral,"[0.00024672667495906353, 0.9033994078636169, 0.09635390341281891]",dynasent_r1
I hear the pizzas are good.,positive,positive,True,positive,"[3.7209716538200155e-05, 0.0007126225391402841, 0.9992502331733704]",dynasent_r1
We felt like we were invisible.,negative,negative,True,negative,"[0.8727614879608154, 0.034351788461208344, 0.09288664907217026]",dynasent_r1
"My hair was super dry, careless cut can be told next day.",negative,negative,True,negative,"[0.9878096580505371, 0.003924310207366943, 0.008265962824225426]",dynasent_r1
I get my pedicure & nails done every 10 days.,neutral,neutral,True,neutral,"[0.00046905851922929287, 0.979494571685791, 0.0200363676995039]",dynasent_r1
"That is, you're not going to find maple syrup, bacon and game meat in every menu description.",positive,neutral,False,neutral,"[0.023622939363121986, 0.9691415429115295, 0.007235478609800339]",dynasent_r1
NICE CUSTOMER SERVICE.,positive,positive,True,positive,"[0.00029922291287221014, 0.000260532513493672, 0.9994402527809143]",dynasent_r1
"Yes, the free air check/refill thing is nice and it worked out well when the hot and cold tire pressure stuff starts.",positive,positive,True,positive,"[0.00020021409727633, 0.00012635898019652814, 0.9996734857559204]",dynasent_r1
"This cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends .",positive,positive,True,positive,"[2.0571260392898694e-05, 0.0014957598177716136, 0.9984837174415588]",sst_local
Sometimes smart but more often sophomoric .,neutral,neutral,True,neutral,"[0.4405701160430908, 0.5295202136039734, 0.029909661039710045]",sst_local
First time was within two weeks of purchase.,neutral,neutral,True,neutral,"[0.0006818698020651937, 0.9610217809677124, 0.03829633444547653]",dynasent_r1
Chuck's Speed Shop did my block work @ $680.00.,neutral,neutral,True,neutral,"[0.0011522581335157156, 0.9748784899711609, 0.023969266563653946]",dynasent_r1
"Eventually , it wins you over .",positive,positive,True,positive,"[0.00013479066547006369, 0.03284667804837227, 0.9670186042785645]",sst_local
"It is risky , intelligent , romantic and rapturous from start to finish .",positive,positive,True,positive,"[2.572343873907812e-05, 0.001999291591346264, 0.9979750514030457]",sst_local
Nice stop when on the North Shore!,positive,positive,True,positive,"[0.00021677759650629014, 0.0002559709537308663, 0.9995273351669312]",dynasent_r1
"Just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .",negative,negative,True,negative,"[0.8531530499458313, 0.1381208300590515, 0.008726132102310658]",sst_local
I called our home warranty and they said it could be as late as Thursday before anyone could come out.,negative,negative,True,negative,"[0.5857536792755127, 0.4073179364204407, 0.006928369402885437]",dynasent_r1
The only thing I regret the most is not having the money to tip her $5000 because I would do it in an instant!!!,positive,positive,True,positive,"[0.0008031013421714306, 0.00014617215492762625, 0.9990507960319519]",dynasent_r1
"Called to ask if i could exchange it , they said sure and would send another one over.",positive,positive,True,positive,"[0.0002663506893441081, 0.10336069762706757, 0.89637291431427]",dynasent_r1
Only $3 for domestic and $3.50 for imports.,positive,positive,True,positive,"[0.0009329812019132078, 0.050951845943927765, 0.9481151700019836]",dynasent_r1
I wish I could learn how to make the guacamole that the salmon entrée got served with.,positive,positive,True,positive,"[0.00071678776293993, 0.10278596729040146, 0.8964972496032715]",dynasent_r2
"Tere se tomo su tiempo, y me arreglo muy bien las capaz de mi pelo y ahora puedo peinarme como normalmente lo hago.",neutral,neutral,True,neutral,"[0.0018435937818139791, 0.943891704082489, 0.05426476523280144]",dynasent_r1
I don't think I've had that good of sandwich before.,positive,positive,True,positive,"[0.0007621498079970479, 0.00013893459981773049, 0.9990988969802856]",dynasent_r1
Went into this restaurant with my friends for summerlicious.,neutral,neutral,True,neutral,"[0.0007339214789681137, 0.5322222113609314, 0.4670438766479492]",dynasent_r1
Disturbingly superficial in its approach to the material .,negative,negative,True,negative,"[0.9782751798629761, 0.019361188635230064, 0.002363664098083973]",sst_local
Toooo much food!,negative,negative,True,negative,"[0.9705880284309387, 0.007044654805213213, 0.022367306053638458]",dynasent_r1
So the guys told me they steep the fresh brews for 7min.,neutral,neutral,True,neutral,"[0.00035373607533983886, 0.9705966711044312, 0.02904958464205265]",dynasent_r1
