review,classification,prediction,match,classifier_decision,probabilities,source
We traveled home and the pizza smelled delightful.,positive,positive,True,positive,"[3.00247484119609e-05, 1.0211023436568212e-05, 0.9999597072601318]",dynasent_r1
"Too bad it's not socially acceptable to lick your plates clean, otherwise I would've given back one spotless serving dish to the waitress.",positive,positive,True,negative,"[0.5851978063583374, 0.01664131134748459, 0.3981609046459198]",dynasent_r1
"I paid (well my fiancé paid) $100 for a wash, cut, and style.",neutral,neutral,True,neutral,"[9.759536624187604e-05, 0.9929123520851135, 0.006990018766373396]",dynasent_r1
A bravura exercise in emptiness .,negative,negative,True,negative,"[0.8490813374519348, 0.14206594228744507, 0.008852698840200901]",sst_local
"Yes, this is where I am starting.",neutral,neutral,True,neutral,"[0.001942013157531619, 0.9862564206123352, 0.011801512911915779]",dynasent_r1
There is no shade and you're sweating from.,negative,negative,True,negative,"[0.9991827607154846, 0.00024761559325270355, 0.0005695846048183739]",dynasent_r1
"If you are looking for a date night where you just relax, I wouldn't necessarily say this is your place.",positive,negative,False,negative,"[0.9827266931533813, 0.01551548670977354, 0.0017578700790181756]",dynasent_r1
I spent a long time trying to decide what kind of flooring to purchase to replace our old carpet.,neutral,neutral,True,neutral,"[0.0020990923512727022, 0.9962010979652405, 0.0016997703351080418]",dynasent_r1
Lucky for them there is not another sushi place in the area or they would be out of business.,negative,negative,True,positive,"[0.3829911947250366, 0.13986383378505707, 0.4771449565887451]",dynasent_r1
"I come here once in a while to discuss business or study, and it's generally pleasant.",positive,positive,True,positive,"[1.8894101572186628e-07, 0.0013477193424478173, 0.9986520409584045]",dynasent_r1
"Vegas is one of those places that if you wanted to have a $5.99 Steak and Eggs Breakfast, you totally can do that.",positive,positive,True,positive,"[0.06661160290241241, 0.020447062328457832, 0.9129413366317749]",dynasent_r1
"By the end of No Such Thing the audience , like Beatrice , has a watchful affection for the monster .",positive,positive,True,neutral,"[0.1710675209760666, 0.5084101557731628, 0.32052233815193176]",sst_local
Notorious C.H.O. has oodles of vulgar highlights .,negative,neutral,False,negative,"[0.8078122138977051, 0.17569084465503693, 0.016496898606419563]",sst_local
CRACKHEADS!,negative,negative,True,negative,"[0.901479959487915, 0.09478127211332321, 0.0037388186901807785]",dynasent_r1
"Unfortunately , they 're sandwiched in between the most impossibly dry account of Kahlo 's life imaginable .",negative,negative,True,negative,"[0.9911350011825562, 0.008215266279876232, 0.0006497768335975707]",sst_local
"Anytime we had concerns or questions, we always got a call back within 24 hrs. That was too long to wait.",negative,negative,True,negative,"[0.9826791286468506, 0.0003352472558617592, 0.016985593363642693]",dynasent_r2
Only one negative comment: the pita is chewy sometimes.,negative,negative,True,negative,"[0.9955293536186218, 0.00017843078239820898, 0.004292186349630356]",dynasent_r1
An amazing and incendiary movie that dives straight into the rough waters of contradiction .,positive,positive,True,positive,"[6.031705197528936e-07, 0.0013926882529631257, 0.9986067414283752]",sst_local
Long busy lineups.,negative,negative,True,negative,"[0.8598208427429199, 0.13653135299682617, 0.0036478524561971426]",dynasent_r1
"All in all , there 's only one thing to root for : expulsion for everyone .",negative,positive,False,positive,"[0.26426568627357483, 0.23708485066890717, 0.4986494481563568]",sst_local
"Purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that U.S. foreign policy has played in the rise of Castro .",neutral,neutral,True,positive,"[0.29708951711654663, 0.12295694649219513, 0.5799534320831299]",sst_local
Thomas in the front (maybe bellman and taxi?),neutral,neutral,True,neutral,"[0.00024303214740939438, 0.9967306852340698, 0.003026242833584547]",dynasent_r1
"Shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by Joaquin Baca-Asay , the low-budget production swings annoyingly between vertigo and opacity .",negative,negative,True,negative,"[0.904886782169342, 0.09275852888822556, 0.0023547224700450897]",sst_local
So she did.,neutral,neutral,True,neutral,"[0.0003309655003249645, 0.991279661655426, 0.008389333263039589]",dynasent_r1
"The bill for all of this food, soda and hot tea was less than $20 so I gave Russell a generous tip since I think he gave us about double the food we were actually charged for.",positive,positive,True,positive,"[0.022514736279845238, 0.020801031962037086, 0.9566842317581177]",dynasent_r1
mist sprayed on.,neutral,neutral,True,neutral,"[0.0006052794633433223, 0.9924501180648804, 0.006944664753973484]",dynasent_r1
"We had put the do not disturb light on our room, but at around 1pm, they had called to see if we needed anything : bottled water, extra towels?",negative,neutral,False,neutral,"[0.0060628061182796955, 0.9776711463928223, 0.016266105696558952]",dynasent_r1
We made reservations at 5 and didn't get out until 7:30!,neutral,negative,False,neutral,"[0.01068152580410242, 0.8654672503471375, 0.12385120987892151]",dynasent_r1
I felt the need to provide the property with some good feedback since this place was given one star which is not true.,positive,positive,True,negative,"[0.9424366354942322, 0.037343837320804596, 0.020219434052705765]",dynasent_r1
"One positive note is that the actual therapist did seem very sweet, smiled a lot/offered water.",positive,positive,True,positive,"[7.272890911735885e-07, 6.620647764066234e-05, 0.999933123588562]",dynasent_r1
"I kept in contact, and it is now Monday.",neutral,neutral,True,neutral,"[0.0014827725244686007, 0.9566230177879333, 0.041894279420375824]",dynasent_r1
"We grabbed cocktails at the bar, which they were excellent ""pours"", we then waited a little longer.",positive,positive,True,positive,"[0.1169133335351944, 0.0017393428133800626, 0.8813472986221313]",dynasent_r1
Cheap drinks.,positive,positive,True,positive,"[0.0016133259050548077, 0.08408623933792114, 0.9143004417419434]",dynasent_r1
"Hungry in Saturday night, saw this new place on Yelp so I decided to drive out and try it out.",neutral,neutral,True,neutral,"[2.9242753498692764e-06, 0.9406611323356628, 0.059335991740226746]",dynasent_r1
I decided to try BounceU because i had friends that enjoy their open play.,positive,positive,True,positive,"[0.0001979267835849896, 0.23276886343955994, 0.7670332193374634]",dynasent_r1
"We will not do business here again, because online customers are more important than repeat customers that actually desire to do an in-person purchase...",negative,negative,True,negative,"[0.9976735711097717, 0.0019081851933151484, 0.0004182686097919941]",dynasent_r1
I printed the ad and drove across phoenix to test drive and purchase the car from this dealer.,neutral,neutral,True,neutral,"[0.00011455024650786072, 0.9760213494300842, 0.023864077404141426]",dynasent_r1
I hear the pizzas are good.,positive,positive,True,positive,"[7.875882147345692e-06, 0.0014275043504312634, 0.9985646605491638]",dynasent_r1
We felt like we were invisible.,negative,negative,True,negative,"[0.9519692063331604, 0.046522386372089386, 0.0015084182377904654]",dynasent_r1
"My hair was super dry, careless cut can be told next day.",negative,negative,True,negative,"[0.9974837303161621, 0.0009603365906514227, 0.001555875176563859]",dynasent_r1
I get my pedicure & nails done every 10 days.,neutral,neutral,True,neutral,"[0.0002644224150571972, 0.9955239295959473, 0.004211714956909418]",dynasent_r1
"That is, you're not going to find maple syrup, bacon and game meat in every menu description.",positive,neutral,False,neutral,"[0.1919659674167633, 0.785083532333374, 0.022950472310185432]",dynasent_r1
NICE CUSTOMER SERVICE.,positive,positive,True,positive,"[2.863057488866616e-06, 0.00013268378097563982, 0.9998644590377808]",dynasent_r1
"Yes, the free air check/refill thing is nice and it worked out well when the hot and cold tire pressure stuff starts.",positive,positive,True,positive,"[8.621663437224925e-05, 0.0018603026401251554, 0.9980534315109253]",dynasent_r1
"This cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends .",positive,positive,True,positive,"[1.789637167348701e-06, 0.00023006477567832917, 0.9997681975364685]",sst_local
Sometimes smart but more often sophomoric .,neutral,neutral,True,negative,"[0.3485729396343231, 0.31474968791007996, 0.33667734265327454]",sst_local
First time was within two weeks of purchase.,neutral,neutral,True,neutral,"[0.003632650710642338, 0.8441600799560547, 0.15220725536346436]",dynasent_r1
Chuck's Speed Shop did my block work @ $680.00.,neutral,neutral,True,neutral,"[0.00027766000130213797, 0.9906478524208069, 0.009074493311345577]",dynasent_r1
"Eventually , it wins you over .",positive,positive,True,positive,"[0.009381378069519997, 0.1489364057779312, 0.8416821956634521]",sst_local
"It is risky , intelligent , romantic and rapturous from start to finish .",positive,positive,True,positive,"[6.604398095078068e-08, 0.0010914632584899664, 0.9989084005355835]",sst_local
Nice stop when on the North Shore!,positive,positive,True,positive,"[0.00011275223369011655, 0.004312123171985149, 0.9955751895904541]",dynasent_r1
"Just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .",negative,negative,True,negative,"[0.7178732752799988, 0.2705727815628052, 0.011553921736776829]",sst_local
I called our home warranty and they said it could be as late as Thursday before anyone could come out.,negative,negative,True,negative,"[0.3573729395866394, 0.3180529773235321, 0.32457414269447327]",dynasent_r1
The only thing I regret the most is not having the money to tip her $5000 because I would do it in an instant!!!,positive,positive,True,positive,"[0.008274105377495289, 0.012024166993796825, 0.9797017574310303]",dynasent_r1
"Called to ask if i could exchange it , they said sure and would send another one over.",positive,positive,True,positive,"[0.00019619624072220176, 0.4215056002140045, 0.5782981514930725]",dynasent_r1
Only $3 for domestic and $3.50 for imports.,positive,positive,True,positive,"[0.00030520997825078666, 0.026027990505099297, 0.9736667275428772]",dynasent_r1
I wish I could learn how to make the guacamole that the salmon entrée got served with.,positive,positive,True,positive,"[0.021470651030540466, 0.16871079802513123, 0.8098186254501343]",dynasent_r2
"Tere se tomo su tiempo, y me arreglo muy bien las capaz de mi pelo y ahora puedo peinarme como normalmente lo hago.",neutral,neutral,True,neutral,"[0.0008915828657336533, 0.7032191157341003, 0.29588931798934937]",dynasent_r1
I don't think I've had that good of sandwich before.,positive,positive,True,positive,"[3.5784902138402686e-05, 0.0002959310368169099, 0.9996683597564697]",dynasent_r1
Went into this restaurant with my friends for summerlicious.,neutral,neutral,True,neutral,"[0.0002209365484304726, 0.9683499336242676, 0.031429119408130646]",dynasent_r1
Disturbingly superficial in its approach to the material .,negative,negative,True,negative,"[0.9939515590667725, 0.00577704468742013, 0.00027146245702169836]",sst_local
Toooo much food!,negative,negative,True,positive,"[0.0004984566476196051, 0.04108334705233574, 0.9584181904792786]",dynasent_r1
So the guys told me they steep the fresh brews for 7min.,neutral,neutral,True,neutral,"[0.005595856811851263, 0.9732593297958374, 0.021144749596714973]",dynasent_r1
