review,classification,prediction,match,classifier_decision,probabilities,source
"Too bad it's not socially acceptable to lick your plates clean, otherwise I would've given back one spotless serving dish to the waitress.",positive,negative,False,negative,"[0.5786036252975464, 0.0479411706328392, 0.3734552562236786]",dynasent_r1
"I paid (well my fiancé paid) $100 for a wash, cut, and style.",neutral,neutral,True,neutral,"[0.0008735802839510143, 0.9880774021148682, 0.0110490582883358]",dynasent_r1
A bravura exercise in emptiness .,negative,negative,True,positive,"[0.006719963159412146, 0.1766463816165924, 0.8166336417198181]",sst_local
"Yes, this is where I am starting.",neutral,neutral,True,neutral,"[0.0005039243260398507, 0.9529706239700317, 0.046525437384843826]",dynasent_r1
There is no shade and you're sweating from.,negative,negative,True,negative,"[0.995015561580658, 0.0011235133279114962, 0.003860874567180872]",dynasent_r1
"If you are looking for a date night where you just relax, I wouldn't necessarily say this is your place.",positive,negative,False,negative,"[0.998812198638916, 0.0004567540599964559, 0.000731122272554785]",dynasent_r1
I spent a long time trying to decide what kind of flooring to purchase to replace our old carpet.,neutral,neutral,True,neutral,"[0.0006716864882037044, 0.98685222864151, 0.012476147152483463]",dynasent_r1
Lucky for them there is not another sushi place in the area or they would be out of business.,negative,negative,True,positive,"[0.16651979088783264, 0.010744898580014706, 0.8227352499961853]",dynasent_r1
"I come here once in a while to discuss business or study, and it's generally pleasant.",positive,positive,True,positive,"[0.0001416008162777871, 9.33151604840532e-05, 0.9997650980949402]",dynasent_r1
"Vegas is one of those places that if you wanted to have a $5.99 Steak and Eggs Breakfast, you totally can do that.",positive,positive,True,positive,"[0.0014955723891034722, 0.06479742377996445, 0.9337069392204285]",dynasent_r1
"By the end of No Such Thing the audience , like Beatrice , has a watchful affection for the monster .",positive,positive,True,positive,"[0.0024490184150636196, 0.05806369706988335, 0.9394873380661011]",sst_local
Notorious C.H.O. has oodles of vulgar highlights .,negative,positive,False,positive,"[0.08401741087436676, 0.4205016493797302, 0.4954809844493866]",sst_local
CRACKHEADS!,negative,negative,True,negative,"[0.9918659329414368, 0.006148782093077898, 0.001985300797969103]",dynasent_r1
"Unfortunately , they 're sandwiched in between the most impossibly dry account of Kahlo 's life imaginable .",negative,negative,True,negative,"[0.993808925151825, 0.005957876332104206, 0.00023312150733545423]",sst_local
"Anytime we had concerns or questions, we always got a call back within 24 hrs. That was too long to wait.",negative,negative,True,negative,"[0.9022831916809082, 0.0007223343709483743, 0.09699438512325287]",dynasent_r2
Only one negative comment: the pita is chewy sometimes.,negative,negative,True,negative,"[0.9981465339660645, 0.00022274597722571343, 0.0016307382611557841]",dynasent_r1
An amazing and incendiary movie that dives straight into the rough waters of contradiction .,positive,positive,True,positive,"[8.678509038873017e-05, 0.0009694339823909104, 0.9989437460899353]",sst_local
Long busy lineups.,negative,negative,True,negative,"[0.9939292669296265, 0.00293657835572958, 0.003134162398055196]",dynasent_r1
"All in all , there 's only one thing to root for : expulsion for everyone .",negative,negative,True,negative,"[0.9806731939315796, 0.013890597969293594, 0.005436262581497431]",sst_local
"Purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that U.S. foreign policy has played in the rise of Castro .",neutral,negative,False,positive,"[0.019028160721063614, 0.2474527359008789, 0.7335190773010254]",sst_local
Thomas in the front (maybe bellman and taxi?),neutral,neutral,True,neutral,"[0.001338285394012928, 0.9864704012870789, 0.012191330082714558]",dynasent_r1
"Shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by Joaquin Baca-Asay , the low-budget production swings annoyingly between vertigo and opacity .",negative,negative,True,negative,"[0.8250927925109863, 0.1726243495941162, 0.0022828332148492336]",sst_local
So she did.,neutral,neutral,True,neutral,"[0.0030331413727253675, 0.9595746397972107, 0.03739222511649132]",dynasent_r1
"The bill for all of this food, soda and hot tea was less than $20 so I gave Russell a generous tip since I think he gave us about double the food we were actually charged for.",positive,positive,True,positive,"[0.008083069697022438, 0.00047879372141323984, 0.9914381504058838]",dynasent_r1
mist sprayed on.,neutral,neutral,True,neutral,"[0.0030700911302119493, 0.9794832468032837, 0.01744668558239937]",dynasent_r1
"We had put the do not disturb light on our room, but at around 1pm, they had called to see if we needed anything : bottled water, extra towels?",negative,positive,False,positive,"[0.014293309301137924, 0.21792183816432953, 0.767784833908081]",dynasent_r1
We made reservations at 5 and didn't get out until 7:30!,neutral,negative,False,neutral,"[0.3678537905216217, 0.5173227787017822, 0.11482346057891846]",dynasent_r1
I felt the need to provide the property with some good feedback since this place was given one star which is not true.,positive,positive,True,positive,"[0.001632709987461567, 0.00039734752499498427, 0.997969925403595]",dynasent_r1
"One positive note is that the actual therapist did seem very sweet, smiled a lot/offered water.",positive,positive,True,positive,"[0.00020192407828290015, 4.583169720717706e-05, 0.9997522234916687]",dynasent_r1
"I kept in contact, and it is now Monday.",neutral,neutral,True,neutral,"[0.00613141804933548, 0.9419668912887573, 0.051901716738939285]",dynasent_r1
"We grabbed cocktails at the bar, which they were excellent ""pours"", we then waited a little longer.",positive,positive,True,positive,"[0.02073809690773487, 0.002632991410791874, 0.976628839969635]",dynasent_r1
Cheap drinks.,positive,positive,True,positive,"[0.027535608038306236, 0.1768721044063568, 0.7955923676490784]",dynasent_r1
"Hungry in Saturday night, saw this new place on Yelp so I decided to drive out and try it out.",neutral,neutral,True,neutral,"[0.0002895381476264447, 0.9446209669113159, 0.05508952960371971]",dynasent_r1
I decided to try BounceU because i had friends that enjoy their open play.,positive,neutral,False,neutral,"[0.0012818773975595832, 0.5582962036132812, 0.4404219686985016]",dynasent_r1
"We will not do business here again, because online customers are more important than repeat customers that actually desire to do an in-person purchase...",negative,negative,True,negative,"[0.9985429048538208, 0.0003117152373306453, 0.001145347603596747]",dynasent_r1
I printed the ad and drove across phoenix to test drive and purchase the car from this dealer.,neutral,neutral,True,neutral,"[0.00016915204469114542, 0.8772807717323303, 0.12255001813173294]",dynasent_r1
I hear the pizzas are good.,positive,positive,True,positive,"[0.0002819850342348218, 0.013370360247790813, 0.9863476753234863]",dynasent_r1
We felt like we were invisible.,negative,negative,True,negative,"[0.9908733367919922, 0.0020261958707123995, 0.007100342772901058]",dynasent_r1
"My hair was super dry, careless cut can be told next day.",negative,negative,True,negative,"[0.9917953610420227, 0.001502149854786694, 0.006702555809170008]",dynasent_r1
I get my pedicure & nails done every 10 days.,neutral,neutral,True,neutral,"[0.0012160887708887458, 0.976466953754425, 0.022316906601190567]",dynasent_r1
"That is, you're not going to find maple syrup, bacon and game meat in every menu description.",positive,neutral,False,neutral,"[0.3029915392398834, 0.6855161190032959, 0.01149235013872385]",dynasent_r1
NICE CUSTOMER SERVICE.,positive,positive,True,positive,"[0.00042130585643462837, 0.00029036455089226365, 0.9992883801460266]",dynasent_r1
"Yes, the free air check/refill thing is nice and it worked out well when the hot and cold tire pressure stuff starts.",positive,positive,True,positive,"[0.0007638377719558775, 0.00010752552771009505, 0.9991286396980286]",dynasent_r1
"This cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends .",positive,positive,True,positive,"[4.45222613052465e-05, 0.0007862458587624133, 0.9991692304611206]",sst_local
Sometimes smart but more often sophomoric .,neutral,negative,False,positive,"[0.3355002999305725, 0.3274414837360382, 0.3370582163333893]",sst_local
First time was within two weeks of purchase.,neutral,neutral,True,neutral,"[0.003096382599323988, 0.962936282157898, 0.033967290073633194]",dynasent_r1
Chuck's Speed Shop did my block work @ $680.00.,neutral,neutral,True,neutral,"[0.0029631995130330324, 0.9606202840805054, 0.03641648218035698]",dynasent_r1
"Eventually , it wins you over .",positive,positive,True,positive,"[0.0001750481314957142, 0.018107237294316292, 0.9817177057266235]",sst_local
"It is risky , intelligent , romantic and rapturous from start to finish .",positive,positive,True,positive,"[2.990617576870136e-05, 0.0006768422899767756, 0.9992932081222534]",sst_local
Nice stop when on the North Shore!,positive,positive,True,positive,"[0.0004879040934611112, 0.0003416844119783491, 0.9991704225540161]",dynasent_r1
"Just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .",negative,negative,True,negative,"[0.825051486492157, 0.17088322341442108, 0.0040653059259057045]",sst_local
I called our home warranty and they said it could be as late as Thursday before anyone could come out.,negative,negative,True,negative,"[0.6171521544456482, 0.37683627009391785, 0.00601154426112771]",dynasent_r1
The only thing I regret the most is not having the money to tip her $5000 because I would do it in an instant!!!,positive,positive,True,positive,"[0.012520328164100647, 0.0003409676719456911, 0.987138569355011]",dynasent_r1
"Called to ask if i could exchange it , they said sure and would send another one over.",positive,positive,True,positive,"[0.00023669916845392436, 0.0884389579296112, 0.9113243222236633]",dynasent_r1
Only $3 for domestic and $3.50 for imports.,positive,positive,True,positive,"[0.001778745441697538, 0.18800558149814606, 0.8102157115936279]",dynasent_r1
I wish I could learn how to make the guacamole that the salmon entrée got served with.,positive,positive,True,positive,"[0.003378200577571988, 0.04216906055808067, 0.9544527530670166]",dynasent_r2
"Tere se tomo su tiempo, y me arreglo muy bien las capaz de mi pelo y ahora puedo peinarme como normalmente lo hago.",neutral,neutral,True,neutral,"[0.001850695232860744, 0.9234078526496887, 0.074741430580616]",dynasent_r1
I don't think I've had that good of sandwich before.,positive,positive,True,positive,"[0.0008518437389284372, 0.00029893132159486413, 0.9988491535186768]",dynasent_r1
Went into this restaurant with my friends for summerlicious.,neutral,neutral,True,neutral,"[0.000495073851197958, 0.8761888742446899, 0.12331603467464447]",dynasent_r1
Disturbingly superficial in its approach to the material .,negative,negative,True,negative,"[0.995515763759613, 0.004114283714443445, 0.0003698740038089454]",sst_local
Toooo much food!,negative,negative,True,negative,"[0.8205270767211914, 0.05136408284306526, 0.12810871005058289]",dynasent_r1
So the guys told me they steep the fresh brews for 7min.,neutral,neutral,True,neutral,"[0.0008566466276533902, 0.9644944071769714, 0.03464893251657486]",dynasent_r1
